step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=10000: nr=10, ctr1=10, ctr2=10, ctr3=10, RNA=2356  (tn=40320, r=37599)
step=20000: nr=285, ctr1=9, ctr2=9, ctr3=10, RNA=5088  (tn=40320, r=26971)
step=30000: nr=1122, ctr1=8, ctr2=9, ctr3=9, RNA=7528  (tn=40320, r=11527)
step=40000: nr=1557, ctr1=7, ctr2=9, ctr3=8, RNA=7577  (tn=40320, r=5391)
step=50000: nr=1756, ctr1=6, ctr2=9, ctr3=7, RNA=7697  (tn=40320, r=2117)
step=60000: nr=1834, ctr1=6, ctr2=9, ctr3=7, RNA=7261  (tn=40320, r=580)
step=70000: nr=1850, ctr1=5, ctr2=9, ctr3=7, RNA=6902  (tn=40320, r=113)
step=80000: nr=1875, ctr1=5, ctr2=8, ctr3=6, RNA=6514  (tn=40320, r=27)
step=90000: nr=1884, ctr1=5, ctr2=8, ctr3=6, RNA=6299  (tn=40320, r=15)
step=100000: nr=1867, ctr1=4, ctr2=8, ctr3=6, RNA=6085  (tn=40320, r=18)
step=110000: nr=1858, ctr1=3, ctr2=7, ctr3=6, RNA=5955  (tn=40320, r=12)
step=120000: nr=1851, ctr1=3, ctr2=7, ctr3=6, RNA=5784  (tn=40320, r=17)
step=130000: nr=1850, ctr1=3, ctr2=5, ctr3=5, RNA=5693  (tn=40320, r=19)
step=140000: nr=1861, ctr1=3, ctr2=5, ctr3=5, RNA=5630  (tn=40320, r=14)
step=150000: nr=1861, ctr1=3, ctr2=5, ctr3=4, RNA=5542  (tn=40320, r=23)
step=160000: nr=1832, ctr1=3, ctr2=5, ctr3=4, RNA=5496  (tn=40320, r=20)
step=170000: nr=1829, ctr1=3, ctr2=5, ctr3=4, RNA=5435  (tn=40320, r=18)
step=180000: nr=1821, ctr1=3, ctr2=5, ctr3=4, RNA=5387  (tn=40320, r=15)
step=190000: nr=1793, ctr1=3, ctr2=5, ctr3=4, RNA=5308  (tn=40320, r=20)
step=200000: nr=1788, ctr1=3, ctr2=5, ctr3=3, RNA=5241  (tn=40320, r=22)
step=210000: nr=1795, ctr1=2, ctr2=5, ctr3=2, RNA=5199  (tn=40320, r=19)
step=220000: nr=1781, ctr1=2, ctr2=6, ctr3=2, RNA=5199  (tn=40320, r=30)
step=230000: nr=1772, ctr1=2, ctr2=6, ctr3=2, RNA=5159  (tn=40320, r=38)
step=240000: nr=1749, ctr1=2, ctr2=6, ctr3=2, RNA=5145  (tn=40320, r=27)
step=250000: nr=1755, ctr1=2, ctr2=5, ctr3=2, RNA=5096  (tn=40320, r=33)
step=260000: nr=1758, ctr1=2, ctr2=6, ctr3=2, RNA=5091  (tn=40320, r=30)
step=270000: nr=1741, ctr1=2, ctr2=6, ctr3=2, RNA=5020  (tn=40320, r=38)
step=280000: nr=1740, ctr1=2, ctr2=5, ctr3=2, RNA=5034  (tn=40320, r=29)
step=290000: nr=1728, ctr1=2, ctr2=4, ctr3=2, RNA=4994  (tn=40320, r=39)
step=300000: nr=1725, ctr1=2, ctr2=4, ctr3=2, RNA=4982  (tn=40320, r=25)
step=310000: nr=1728, ctr1=1, ctr2=4, ctr3=1, RNA=5004  (tn=40320, r=25)
step=320000: nr=1708, ctr1=1, ctr2=4, ctr3=1, RNA=4978  (tn=40320, r=27)
step=330000: nr=1726, ctr1=1, ctr2=4, ctr3=1, RNA=4989  (tn=40320, r=34)
step=340000: nr=1701, ctr1=1, ctr2=4, ctr3=1, RNA=4956  (tn=40320, r=25)
step=350000: nr=1705, ctr1=1, ctr2=4, ctr3=1, RNA=4943  (tn=40320, r=32)
step=360000: nr=1713, ctr1=0, ctr2=4, ctr3=1, RNA=4949  (tn=40320, r=33)
step=370000: nr=1702, ctr1=0, ctr2=4, ctr3=1, RNA=4924  (tn=40320, r=38)
step=380000: nr=1691, ctr1=0, ctr2=4, ctr3=1, RNA=4934  (tn=40320, r=28)
step=390000: nr=1698, ctr1=0, ctr2=3, ctr3=1, RNA=4919  (tn=40320, r=39)
step=400000: nr=1680, ctr1=0, ctr2=3, ctr3=1, RNA=4903  (tn=40320, r=30)
step=410000: nr=1666, ctr1=0, ctr2=3, ctr3=1, RNA=4910  (tn=40320, r=30)
step=420000: nr=1658, ctr1=0, ctr2=3, ctr3=1, RNA=4884  (tn=40320, r=23)
step=430000: nr=1668, ctr1=0, ctr2=3, ctr3=1, RNA=4855  (tn=40320, r=36)
step=440000: nr=1669, ctr1=0, ctr2=2, ctr3=1, RNA=4885  (tn=40320, r=31)
step=450000: nr=1668, ctr1=0, ctr2=2, ctr3=1, RNA=4855  (tn=40320, r=39)
step=460000: nr=1660, ctr1=0, ctr2=2, ctr3=1, RNA=4852  (tn=40320, r=40)
step=470000: nr=1649, ctr1=0, ctr2=2, ctr3=1, RNA=4832  (tn=40320, r=40)
step=480000: nr=1651, ctr1=0, ctr2=2, ctr3=1, RNA=4791  (tn=40320, r=34)
step=490000: nr=1648, ctr1=0, ctr2=2, ctr3=1, RNA=4797  (tn=40320, r=44)
step=500000: nr=1646, ctr1=0, ctr2=2, ctr3=1, RNA=4802  (tn=40320, r=41)
step=510000: nr=1640, ctr1=0, ctr2=2, ctr3=1, RNA=4847  (tn=40320, r=42)
step=520000: nr=1633, ctr1=0, ctr2=2, ctr3=1, RNA=4846  (tn=40320, r=33)
step=530000: nr=1624, ctr1=0, ctr2=2, ctr3=1, RNA=4844  (tn=40320, r=32)
step=540000: nr=1631, ctr1=0, ctr2=2, ctr3=1, RNA=4810  (tn=40320, r=43)
step=550000: nr=1621, ctr1=0, ctr2=2, ctr3=1, RNA=4813  (tn=40320, r=36)
step=560000: nr=1629, ctr1=0, ctr2=2, ctr3=1, RNA=4789  (tn=40320, r=37)
step=570000: nr=1642, ctr1=0, ctr2=1, ctr3=1, RNA=4786  (tn=40320, r=41)
step=580000: nr=1618, ctr1=0, ctr2=1, ctr3=1, RNA=4726  (tn=40320, r=50)
step=590000: nr=1618, ctr1=0, ctr2=1, ctr3=1, RNA=4743  (tn=40320, r=53)
step=600000: nr=1607, ctr1=0, ctr2=1, ctr3=1, RNA=4760  (tn=40320, r=37)
step=610000: nr=1613, ctr1=0, ctr2=1, ctr3=1, RNA=4730  (tn=40320, r=45)
step=620000: nr=1614, ctr1=0, ctr2=1, ctr3=1, RNA=4715  (tn=40320, r=44)
step=630000: nr=1607, ctr1=0, ctr2=1, ctr3=1, RNA=4717  (tn=40320, r=45)
step=640000: nr=1599, ctr1=0, ctr2=1, ctr3=1, RNA=4732  (tn=40320, r=55)
step=650000: nr=1615, ctr1=0, ctr2=1, ctr3=1, RNA=4732  (tn=40320, r=51)
step=660000: nr=1607, ctr1=0, ctr2=1, ctr3=1, RNA=4720  (tn=40320, r=61)
step=670000: nr=1615, ctr1=0, ctr2=1, ctr3=1, RNA=4699  (tn=40320, r=63)
step=680000: nr=1591, ctr1=0, ctr2=1, ctr3=1, RNA=4685  (tn=40320, r=58)
step=690000: nr=1597, ctr1=0, ctr2=1, ctr3=1, RNA=4700  (tn=40320, r=56)
step=700000: nr=1595, ctr1=0, ctr2=1, ctr3=1, RNA=4709  (tn=40320, r=51)
step=710000: nr=1593, ctr1=0, ctr2=0, ctr3=1, RNA=4715  (tn=40320, r=52)
step=720000: nr=1592, ctr1=0, ctr2=0, ctr3=0, RNA=4707  (tn=40320, r=39)
step=730000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=4693  (tn=40320, r=44)
step=740000: nr=1596, ctr1=0, ctr2=0, ctr3=0, RNA=4712  (tn=40320, r=37)
step=750000: nr=1606, ctr1=0, ctr2=0, ctr3=0, RNA=4710  (tn=40320, r=36)
step=760000: nr=1598, ctr1=0, ctr2=0, ctr3=0, RNA=4701  (tn=40320, r=53)
step=770000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=4697  (tn=40320, r=59)
step=780000: nr=1598, ctr1=0, ctr2=0, ctr3=0, RNA=4680  (tn=40320, r=51)
step=790000: nr=1607, ctr1=0, ctr2=0, ctr3=0, RNA=4699  (tn=40320, r=50)
step=800000: nr=1603, ctr1=0, ctr2=0, ctr3=0, RNA=4650  (tn=40320, r=45)
step=810000: nr=1592, ctr1=0, ctr2=0, ctr3=0, RNA=4656  (tn=40320, r=48)
step=820000: nr=1594, ctr1=0, ctr2=0, ctr3=0, RNA=4662  (tn=40320, r=49)
step=830000: nr=1599, ctr1=0, ctr2=0, ctr3=0, RNA=4649  (tn=40320, r=44)
step=840000: nr=1598, ctr1=0, ctr2=0, ctr3=0, RNA=4661  (tn=40320, r=38)
step=850000: nr=1590, ctr1=0, ctr2=0, ctr3=0, RNA=4651  (tn=40320, r=40)
step=860000: nr=1609, ctr1=0, ctr2=0, ctr3=0, RNA=4666  (tn=40320, r=46)
step=870000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=4684  (tn=40320, r=45)
step=880000: nr=1601, ctr1=0, ctr2=0, ctr3=0, RNA=4653  (tn=40320, r=56)
step=890000: nr=1600, ctr1=0, ctr2=0, ctr3=0, RNA=4640  (tn=40320, r=55)
step=900000: nr=1588, ctr1=0, ctr2=0, ctr3=0, RNA=4615  (tn=40320, r=61)
step=910000: nr=1604, ctr1=0, ctr2=0, ctr3=0, RNA=4597  (tn=40320, r=57)
step=920000: nr=1612, ctr1=0, ctr2=0, ctr3=0, RNA=4626  (tn=40320, r=51)
step=930000: nr=1620, ctr1=0, ctr2=0, ctr3=0, RNA=4632  (tn=40320, r=60)
step=940000: nr=1618, ctr1=0, ctr2=0, ctr3=0, RNA=4641  (tn=40320, r=40)
step=950000: nr=1621, ctr1=0, ctr2=0, ctr3=0, RNA=4612  (tn=40320, r=43)
step=960000: nr=1618, ctr1=0, ctr2=0, ctr3=0, RNA=4605  (tn=40320, r=52)
