step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=10000: nr=10, ctr1=10, ctr2=10, ctr3=10, RNA=2488  (tn=40320, r=37462)
step=20000: nr=256, ctr1=8, ctr2=10, ctr3=10, RNA=5303  (tn=40320, r=26273)
step=30000: nr=1282, ctr1=8, ctr2=10, ctr3=10, RNA=8329  (tn=40320, r=6414)
step=40000: nr=1793, ctr1=6, ctr2=10, ctr3=10, RNA=8187  (tn=40320, r=796)
step=50000: nr=1909, ctr1=5, ctr2=10, ctr3=9, RNA=7580  (tn=40320, r=66)
step=60000: nr=1969, ctr1=4, ctr2=10, ctr3=9, RNA=7073  (tn=40320, r=9)
step=70000: nr=1980, ctr1=4, ctr2=10, ctr3=8, RNA=6720  (tn=40320, r=11)
step=80000: nr=1985, ctr1=4, ctr2=10, ctr3=8, RNA=6377  (tn=40320, r=6)
step=90000: nr=1965, ctr1=3, ctr2=10, ctr3=8, RNA=6110  (tn=40320, r=9)
step=100000: nr=1935, ctr1=3, ctr2=10, ctr3=8, RNA=5929  (tn=40320, r=9)
step=110000: nr=1882, ctr1=3, ctr2=10, ctr3=8, RNA=5766  (tn=40320, r=11)
step=120000: nr=1852, ctr1=3, ctr2=10, ctr3=7, RNA=5633  (tn=40320, r=10)
step=130000: nr=1827, ctr1=3, ctr2=9, ctr3=7, RNA=5511  (tn=40320, r=18)
step=140000: nr=1806, ctr1=3, ctr2=9, ctr3=7, RNA=5449  (tn=40320, r=20)
step=150000: nr=1780, ctr1=3, ctr2=8, ctr3=6, RNA=5352  (tn=40320, r=17)
step=160000: nr=1755, ctr1=3, ctr2=6, ctr3=5, RNA=5288  (tn=40320, r=15)
step=170000: nr=1743, ctr1=3, ctr2=6, ctr3=5, RNA=5262  (tn=40320, r=26)
step=180000: nr=1737, ctr1=3, ctr2=6, ctr3=4, RNA=5226  (tn=40320, r=19)
step=190000: nr=1719, ctr1=3, ctr2=6, ctr3=4, RNA=5168  (tn=40320, r=30)
step=200000: nr=1723, ctr1=3, ctr2=5, ctr3=4, RNA=5144  (tn=40320, r=24)
step=210000: nr=1729, ctr1=3, ctr2=4, ctr3=4, RNA=5126  (tn=40320, r=34)
step=220000: nr=1726, ctr1=3, ctr2=4, ctr3=3, RNA=5096  (tn=40320, r=17)
step=230000: nr=1706, ctr1=3, ctr2=4, ctr3=3, RNA=5067  (tn=40320, r=36)
step=240000: nr=1700, ctr1=3, ctr2=4, ctr3=3, RNA=5035  (tn=40320, r=39)
step=250000: nr=1695, ctr1=3, ctr2=4, ctr3=3, RNA=4993  (tn=40320, r=25)
step=260000: nr=1680, ctr1=3, ctr2=4, ctr3=3, RNA=4985  (tn=40320, r=31)
step=270000: nr=1696, ctr1=3, ctr2=4, ctr3=2, RNA=4990  (tn=40320, r=27)
step=280000: nr=1698, ctr1=3, ctr2=3, ctr3=2, RNA=4945  (tn=40320, r=38)
step=290000: nr=1674, ctr1=3, ctr2=2, ctr3=2, RNA=4944  (tn=40320, r=32)
step=300000: nr=1654, ctr1=3, ctr2=2, ctr3=2, RNA=4900  (tn=40320, r=33)
step=310000: nr=1624, ctr1=3, ctr2=2, ctr3=2, RNA=4853  (tn=40320, r=36)
step=320000: nr=1609, ctr1=3, ctr2=2, ctr3=2, RNA=4840  (tn=40320, r=35)
step=330000: nr=1583, ctr1=3, ctr2=2, ctr3=2, RNA=4835  (tn=40320, r=37)
step=340000: nr=1575, ctr1=2, ctr2=2, ctr3=2, RNA=4862  (tn=40320, r=35)
step=350000: nr=1564, ctr1=2, ctr2=2, ctr3=2, RNA=4809  (tn=40320, r=27)
step=360000: nr=1561, ctr1=2, ctr2=2, ctr3=2, RNA=4793  (tn=40320, r=43)
step=370000: nr=1557, ctr1=2, ctr2=2, ctr3=2, RNA=4794  (tn=40320, r=25)
step=380000: nr=1555, ctr1=2, ctr2=2, ctr3=2, RNA=4746  (tn=40320, r=37)
step=390000: nr=1549, ctr1=2, ctr2=2, ctr3=2, RNA=4711  (tn=40320, r=44)
step=400000: nr=1539, ctr1=2, ctr2=2, ctr3=2, RNA=4692  (tn=40320, r=36)
step=410000: nr=1530, ctr1=2, ctr2=2, ctr3=2, RNA=4683  (tn=40320, r=45)
step=420000: nr=1513, ctr1=2, ctr2=2, ctr3=2, RNA=4689  (tn=40320, r=43)
step=430000: nr=1500, ctr1=2, ctr2=2, ctr3=2, RNA=4672  (tn=40320, r=50)
step=440000: nr=1504, ctr1=2, ctr2=2, ctr3=2, RNA=4688  (tn=40320, r=48)
step=450000: nr=1490, ctr1=2, ctr2=2, ctr3=2, RNA=4640  (tn=40320, r=41)
step=460000: nr=1491, ctr1=2, ctr2=2, ctr3=2, RNA=4660  (tn=40320, r=42)
step=470000: nr=1485, ctr1=2, ctr2=2, ctr3=2, RNA=4654  (tn=40320, r=42)
step=480000: nr=1465, ctr1=2, ctr2=2, ctr3=2, RNA=4619  (tn=40320, r=48)
step=490000: nr=1451, ctr1=2, ctr2=2, ctr3=2, RNA=4599  (tn=40320, r=61)
step=500000: nr=1438, ctr1=2, ctr2=2, ctr3=2, RNA=4562  (tn=40320, r=55)
step=510000: nr=1441, ctr1=2, ctr2=2, ctr3=2, RNA=4549  (tn=40320, r=54)
step=520000: nr=1439, ctr1=2, ctr2=2, ctr3=2, RNA=4559  (tn=40320, r=53)
step=530000: nr=1428, ctr1=2, ctr2=2, ctr3=2, RNA=4535  (tn=40320, r=49)
step=540000: nr=1435, ctr1=2, ctr2=2, ctr3=2, RNA=4545  (tn=40320, r=53)
step=550000: nr=1428, ctr1=2, ctr2=2, ctr3=2, RNA=4540  (tn=40320, r=53)
step=560000: nr=1431, ctr1=2, ctr2=2, ctr3=2, RNA=4529  (tn=40320, r=62)
step=570000: nr=1436, ctr1=2, ctr2=2, ctr3=1, RNA=4518  (tn=40320, r=52)
step=580000: nr=1417, ctr1=2, ctr2=2, ctr3=1, RNA=4535  (tn=40320, r=48)
step=590000: nr=1413, ctr1=2, ctr2=2, ctr3=1, RNA=4486  (tn=40320, r=77)
