step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=10000: nr=10, ctr1=10, ctr2=10, ctr3=10, RNA=2405  (tn=40320, r=37552)
step=20000: nr=331, ctr1=9, ctr2=10, ctr3=12, RNA=5455  (tn=40320, r=25534)
step=30000: nr=1173, ctr1=9, ctr2=10, ctr3=15, RNA=7256  (tn=40320, r=11564)
step=40000: nr=1626, ctr1=9, ctr2=10, ctr3=17, RNA=7701  (tn=40320, r=5272)
step=50000: nr=1960, ctr1=9, ctr2=10, ctr3=16, RNA=7682  (tn=40320, r=2051)
step=60000: nr=2071, ctr1=9, ctr2=10, ctr3=16, RNA=7382  (tn=40320, r=692)
step=70000: nr=2166, ctr1=10, ctr2=10, ctr3=16, RNA=7023  (tn=40320, r=219)
step=80000: nr=2199, ctr1=15, ctr2=9, ctr3=16, RNA=6674  (tn=40320, r=61)
step=90000: nr=2243, ctr1=15, ctr2=9, ctr3=14, RNA=6479  (tn=40320, r=15)
step=100000: nr=2197, ctr1=17, ctr2=9, ctr3=14, RNA=6218  (tn=40320, r=9)
step=110000: nr=2190, ctr1=19, ctr2=9, ctr3=14, RNA=5976  (tn=40320, r=5)
step=120000: nr=2142, ctr1=20, ctr2=9, ctr3=13, RNA=5765  (tn=40320, r=4)
step=130000: nr=2126, ctr1=17, ctr2=8, ctr3=13, RNA=5616  (tn=40320, r=8)
step=140000: nr=2085, ctr1=18, ctr2=8, ctr3=10, RNA=5451  (tn=40320, r=11)
step=150000: nr=2060, ctr1=17, ctr2=8, ctr3=10, RNA=5300  (tn=40320, r=10)
step=160000: nr=1998, ctr1=15, ctr2=8, ctr3=10, RNA=5174  (tn=40320, r=16)
step=170000: nr=1975, ctr1=15, ctr2=8, ctr3=10, RNA=5102  (tn=40320, r=15)
step=180000: nr=1954, ctr1=14, ctr2=8, ctr3=8, RNA=5022  (tn=40320, r=22)
step=190000: nr=1918, ctr1=14, ctr2=8, ctr3=8, RNA=4926  (tn=40320, r=19)
step=200000: nr=1915, ctr1=13, ctr2=8, ctr3=8, RNA=4936  (tn=40320, r=13)
step=210000: nr=1886, ctr1=13, ctr2=8, ctr3=7, RNA=4837  (tn=40320, r=18)
step=220000: nr=1875, ctr1=15, ctr2=8, ctr3=7, RNA=4760  (tn=40320, r=23)
step=230000: nr=1871, ctr1=15, ctr2=8, ctr3=6, RNA=4756  (tn=40320, r=29)
step=240000: nr=1847, ctr1=15, ctr2=8, ctr3=6, RNA=4709  (tn=40320, r=31)
step=250000: nr=1839, ctr1=14, ctr2=8, ctr3=6, RNA=4700  (tn=40320, r=27)
step=260000: nr=1811, ctr1=16, ctr2=8, ctr3=6, RNA=4684  (tn=40320, r=39)
step=270000: nr=1799, ctr1=16, ctr2=7, ctr3=6, RNA=4661  (tn=40320, r=36)
step=280000: nr=1801, ctr1=17, ctr2=5, ctr3=6, RNA=4608  (tn=40320, r=34)
step=290000: nr=1785, ctr1=17, ctr2=4, ctr3=5, RNA=4589  (tn=40320, r=33)
step=300000: nr=1781, ctr1=17, ctr2=3, ctr3=5, RNA=4581  (tn=40320, r=37)
step=310000: nr=1774, ctr1=16, ctr2=3, ctr3=5, RNA=4562  (tn=40320, r=36)
step=320000: nr=1757, ctr1=16, ctr2=3, ctr3=5, RNA=4550  (tn=40320, r=30)
step=330000: nr=1754, ctr1=17, ctr2=3, ctr3=5, RNA=4557  (tn=40320, r=33)
step=340000: nr=1762, ctr1=18, ctr2=3, ctr3=4, RNA=4548  (tn=40320, r=22)
step=350000: nr=1745, ctr1=21, ctr2=3, ctr3=4, RNA=4536  (tn=40320, r=36)
step=360000: nr=1745, ctr1=20, ctr2=3, ctr3=4, RNA=4547  (tn=40320, r=43)
step=370000: nr=1741, ctr1=20, ctr2=3, ctr3=4, RNA=4528  (tn=40320, r=38)
step=380000: nr=1731, ctr1=18, ctr2=3, ctr3=4, RNA=4499  (tn=40320, r=37)
step=390000: nr=1751, ctr1=18, ctr2=3, ctr3=4, RNA=4496  (tn=40320, r=37)
step=400000: nr=1738, ctr1=18, ctr2=3, ctr3=4, RNA=4465  (tn=40320, r=30)
step=410000: nr=1744, ctr1=19, ctr2=2, ctr3=4, RNA=4466  (tn=40320, r=40)
step=420000: nr=1744, ctr1=19, ctr2=2, ctr3=4, RNA=4440  (tn=40320, r=32)
step=430000: nr=1724, ctr1=17, ctr2=2, ctr3=4, RNA=4403  (tn=40320, r=43)
