step=0: nr=0, ctr1=0, ctr2=0, ctr3=0, RNA=0  (tn=40000, r=40000)
step=10000: nr=10, ctr1=10, ctr2=10, ctr3=10, RNA=2365  (tn=40320, r=37594)
step=20000: nr=278, ctr1=11, ctr2=10, ctr3=10, RNA=5272  (tn=40320, r=26033)
step=30000: nr=932, ctr1=15, ctr2=10, ctr3=10, RNA=7356  (tn=40320, r=11973)
step=40000: nr=1287, ctr1=17, ctr2=9, ctr3=9, RNA=7782  (tn=40320, r=5877)
step=50000: nr=1470, ctr1=21, ctr2=9, ctr3=9, RNA=7859  (tn=40320, r=2438)
step=60000: nr=1532, ctr1=22, ctr2=8, ctr3=9, RNA=7664  (tn=40320, r=933)
step=70000: nr=1596, ctr1=21, ctr2=8, ctr3=9, RNA=7368  (tn=40320, r=281)
step=80000: nr=1580, ctr1=20, ctr2=8, ctr3=11, RNA=7006  (tn=40320, r=76)
step=90000: nr=1564, ctr1=20, ctr2=7, ctr3=10, RNA=6702  (tn=40320, r=32)
step=100000: nr=1549, ctr1=17, ctr2=7, ctr3=11, RNA=6462  (tn=40320, r=23)
step=110000: nr=1534, ctr1=17, ctr2=7, ctr3=11, RNA=6262  (tn=40320, r=26)
step=120000: nr=1510, ctr1=16, ctr2=6, ctr3=10, RNA=6099  (tn=40320, r=30)
step=130000: nr=1534, ctr1=17, ctr2=6, ctr3=10, RNA=5971  (tn=40320, r=31)
step=140000: nr=1504, ctr1=16, ctr2=5, ctr3=10, RNA=5840  (tn=40320, r=41)
step=150000: nr=1491, ctr1=15, ctr2=5, ctr3=10, RNA=5791  (tn=40320, r=38)
step=160000: nr=1503, ctr1=13, ctr2=5, ctr3=10, RNA=5760  (tn=40320, r=43)
step=170000: nr=1499, ctr1=14, ctr2=4, ctr3=10, RNA=5720  (tn=40320, r=43)
step=180000: nr=1487, ctr1=14, ctr2=4, ctr3=10, RNA=5654  (tn=40320, r=32)
step=190000: nr=1487, ctr1=14, ctr2=4, ctr3=9, RNA=5595  (tn=40320, r=43)
step=200000: nr=1479, ctr1=15, ctr2=4, ctr3=9, RNA=5534  (tn=40320, r=38)
step=210000: nr=1476, ctr1=15, ctr2=4, ctr3=9, RNA=5503  (tn=40320, r=33)
step=220000: nr=1476, ctr1=14, ctr2=4, ctr3=8, RNA=5536  (tn=40320, r=62)
step=230000: nr=1473, ctr1=14, ctr2=4, ctr3=7, RNA=5507  (tn=40320, r=42)
step=240000: nr=1440, ctr1=14, ctr2=4, ctr3=9, RNA=5438  (tn=40320, r=50)
step=250000: nr=1449, ctr1=14, ctr2=4, ctr3=9, RNA=5443  (tn=40320, r=48)
step=260000: nr=1447, ctr1=15, ctr2=4, ctr3=9, RNA=5392  (tn=40320, r=44)
step=270000: nr=1458, ctr1=14, ctr2=4, ctr3=9, RNA=5416  (tn=40320, r=45)
step=280000: nr=1440, ctr1=14, ctr2=3, ctr3=9, RNA=5378  (tn=40320, r=53)
step=290000: nr=1448, ctr1=14, ctr2=3, ctr3=9, RNA=5368  (tn=40320, r=41)
step=300000: nr=1421, ctr1=13, ctr2=2, ctr3=9, RNA=5337  (tn=40320, r=57)
step=310000: nr=1419, ctr1=12, ctr2=1, ctr3=9, RNA=5335  (tn=40320, r=48)
step=320000: nr=1423, ctr1=11, ctr2=1, ctr3=8, RNA=5303  (tn=40320, r=35)
step=330000: nr=1430, ctr1=10, ctr2=1, ctr3=8, RNA=5319  (tn=40320, r=48)
step=340000: nr=1425, ctr1=10, ctr2=1, ctr3=8, RNA=5302  (tn=40320, r=51)
step=350000: nr=1415, ctr1=9, ctr2=0, ctr3=8, RNA=5316  (tn=40320, r=32)
